YEAR,GDP
2015,6289165410
2005,6293046162
1989,6293304975
2005,6321335612
1973,6324884129
2002,6325151760
1998,6325219773
1972,6325627655
1976,6326445410
2000,6327552000
1972,6328900000
2003,6330473097
2003,6336696289
1962,6340580854
2002,6342116400
1997,6349202394
1984,6352125900
1968,6354262628
1991,6357615894
1966,6366792664
1966,6371459304
2015,6373201160
2006,6384451606
2004,6385695187
2013,6391735894
2005,6394851387
1986,6401380000
1998,6401968200
2010,6404608139
1986,6405210564
1969,6405427874
2011,6409169890
2005,6410941013
1992,6413901602
1969,6420909790
1982,6431579357
2012,6433357030
1990,6433967000
1966,6439687598
2000,6439703435
2015,6440501275
1994,6441621298
1998,6445041825
1992,6463649985
1995,6465137615
1966,6466610752
1983,6467582308
1990,6471740806
2012,6473724785
2001,6477790688
1989,6487912088
1999,6490571704
2011,6491683832
1996,6496195451
2003,6497305662
1996,6504445801
1988,6508931652
1963,6510239503
2015,6512899540
2001,6516651000
1990,6521544489
2011,6522732203
1997,6525676264
1973,6528025335
2000,6540247190
1985,6541517100
2008,6548530572
2016,6551287938
2008,6554173387
2003,6557333085
1993,6563813300
2009,6584649419
1998,6584815847
2003,6588103836
1993,6590291048
1960,6592693841
1991,6596546196
1974,6599259421
2012,6605139933
2004,6606858786
1977,6617532783
1999,6621010372
2010,6622541529
1980,6631000100
1969,6634187316
1963,6638937283
2005,6646663561
2011,6649291076
2016,6649888889
2002,6651226179
2014,6657170923
2002,6663669065
2008,6673500000
2015,6678178340
1980,6678868200
1964,6680298251
1987,6682167120
1985,6684491979
1986,6684491979
1987,6684491979
1988,6684491979
1960,6684568805
1989,6686592729
1970,6687204834
2000,6689957600
1969,6695336567
1984,6704395824
1971,6709000000
1995,6715220507
2009,6716817572
2000,6720492406
1995,6727446632
1980,6740756569
1987,6741215100
1998,6742367273
2016,6749515655
1992,6751472200
2013,6754330155
1987,6755599114
2006,6757119558
1972,6761786387
2006,6763671611
2007,6771277871
2001,6777384700
2002,6777632512
2011,6785188889
1966,6789938672
2015,6792417112
1986,6797834200
1999,6808982521
1967,6809134236
2001,6811227983
1975,6826980767
1987,6827665300
2004,6831808930
1983,6838185419
2004,6838351088
1997,6839039030
1984,6841638715
1981,6854491454
1999,6858013100
2003,6858952880
2006,6861222332
2010,6861546076
1969,6861743341
1989,6866402028
1991,6883516484
1963,6885920329
1994,6890675000
1997,6891308594
2006,6899799786
1979,6902600200
1992,6912150456
1971,6914658400
2008,6919241412
1986,6921264132
1994,6927950565
1996,6928359238
1961,6933842099
1996,6934984709
1993,6938000000
2012,6942209595
2003,6949317000
2016,6951657159
2002,6957996000
2010,6959697194
2008,6963961726
1991,6966138526
1969,6969025826
2010,6970240895
1985,6977650069
1988,6978371581
1976,6979333333
1991,6984367763
1989,6987267684
1981,6992083333
1995,6996034037
1973,7002400000
1974,7007906856
1967,7013196078
2011,7015206498
2006,7028803366
1992,7034219713
1970,7045666667
2006,7057598407
2013,7072092406
1966,7072641026
1990,7073674721
1991,7074675500
1987,7084399840
1970,7086538438
2004,7094413000
2009,7097198712
2000,7103529494
1995,7111270700
1996,7122539667
2010,7127792630
2008,7132787397
1992,7138787995
1994,7148145376
1993,7156593654
1992,7157424031
1964,7159202706
1968,7167086957
1991,7168999428
1998,7174985107
1979,7181185278
1995,7181787874
1971,7184853348
1979,7188191882
2010,7189481824
1985,7195042616
1970,7198360460
1997,7211264780
2015,7217666361
1986,7231963516
1986,7239126717
1997,7246188575
1993,7249533620
1967,7253575399
1961,7256966966
1981,7259120151
2005,7261333795
1980,7265315332
1981,7266999800
2009,7268200000
2004,7273938315
1964,7274144351
2006,7274595707
2003,7276013032
2012,7284686576
1961,7311749633
2004,7314865176
2012,7315702176
2002,7322069511
2002,7322677820
1982,7322914570
1986,7323822251
1981,7324903188
2003,7332244898
2013,7335027592
2007,7342923489
1990,7360439423
1987,7367494080
1994,7374450769
1971,7375000024
1985,7375918367
1983,7381854747
2014,7386891336
2012,7387103675
1996,7396966657
1990,7403457319
1967,7403821903
1971,7408305736
2006,7422102656
2007,7423377429
1994,7425703929
2014,7428280402
1970,7432223177
2001,7438189100
1997,7450324787
1980,7459833333
2014,7468096567
1998,7480968858
1968,7483685473
1973,7490132356
1996,7501950116
2003,7511582173
1978,7515823563
2011,7516834160
1996,7526446606
2016,7528387858
1999,7533187605
1968,7534499073
1993,7535259851
1982,7554719456
1967,7555383690
2001,7565869928
1982,7567109767
1960,7575248495
2011,7589010906
1968,7591603053
1997,7596126046
1982,7596703214
1965,7600579093
1975,7622217352
2013,7622526429
2003,7632406553
2012,7633049792
1976,7633528921
1981,7636345827
1999,7641101221
1992,7646153984
1997,7648377413
1990,7650125217
1987,7661625473
2001,7662595076
1973,7662996767
1995,7663984568
2013,7667951988
1978,7670500000
1974,7675408486
1969,7675805108
1970,7682491836
1997,7683852497
1974,7684800000
1977,7696011360
1999,7700833482
2005,7706222000
1982,7707678019
1999,7719354839
2005,7723846195
2006,7731261311
1975,7731677257
2006,7745406201
1990,7753501868
1962,7756110210
2004,7756293575
1984,7757083333
1983,7763750000
1983,7764067000
1964,7766655086
2002,7775078403
1984,7801858825
1987,7811183095
1962,7812968114
2011,7814081156
1988,7814784100
1998,7818224906
2009,7820000000
1971,7820380971
1980,7829094613
2016,7833508879
1988,7841602824
2002,7850809498
2015,7853450374
1984,7857729193
1973,7870239464
1995,7870782261
1994,7870982171
2004,7872333215
1980,7878700000
2007,7880509171
2011,7890000000
2012,7890216508
1978,7900524898
2002,7905485216
1974,7906317069
2010,7910000000
1971,7912290825
1998,7912327362
1997,7925673448
1983,7932541691
1970,7934786923
2000,7937758980
2004,7940362799
1982,7964000300
2006,7965588000
1987,7970820531
1961,7972840543
2006,7978734402
2014,7983271111
2013,7985349731
2011,8003300198
1981,8011373800
2014,8016288347
1972,8017468688
1961,8022222222
2016,8022638722
1973,8030117556
2004,8031344381
1990,8032551173
2004,8033877360
1992,8042337700
1965,8058681060
2003,8082364868
1994,8085600000
1973,8086725729
1968,8090088555
1986,8095367168
1984,8096302367
2005,8104355717
1970,8109032775
2012,8110535071
2005,8130258041
1982,8133401050
1972,8135150892
1995,8137911978
2003,8140271081
1982,8140416667
2001,8141537938
2007,8145694632
2001,8146073990
1985,8148223604
1999,8149106065
2007,8150138757
1991,8151479004
2012,8152554487
2000,8154338233
2005,8158548717
1972,8177884553
2003,8195033162
2000,8195993231
1975,8198300000
1975,8200001223
2016,8200248003
1992,8206227134
1992,8209129172
1988,8213515459
2005,8217369093
2014,8229730067
1983,8230153846
2001,8231326016
2000,8242392104
2008,8247000000
1984,8254891864
2015,8261034258
2011,8261299200
1971,8266003571
1989,8283114648
1999,8285075872
1989,8286322700
1971,8289582884
2015,8290986804
2009,8298695145
2006,8306343442
2006,8312078525
1994,8313557450
1963,8316692386
2007,8318996000
2005,8331870169
2007,8336478142
1983,8350176783
2001,8350252966
1988,8355380879
2009,8369175126
2008,8369637065
2003,8370020196
1963,8374175258
2016,8376048905
2013,8376051897
2013,8376667793
1969,8377093023
1996,8385109020
1988,8386215865
1999,8392549702
2007,8394688284
2000,8397912509
1969,8408229699
1985,8410185740
1989,8410724361
1976,8414807199
1981,8428513568
1981,8432588484
1989,8438951476
2013,8452509316
1966,8455611129
2000,8460424401
1998,8468339856
1969,8471006101
2008,8486721917
2008,8496965842
1998,8497545598
1962,8497830043
2013,8506674783
2009,8528202278
1992,8528593084
1997,8529571600
1982,8539700700
1996,8547939731
2009,8550363975
1996,8553146600
2015,8553154580
2004,8553643354
1983,8567890821
1990,8572359163
2016,8583031398
1997,8589211390
1965,8589340019
2015,8596930891
1981,8607500300
1987,8614215559
2009,8621573608
1983,8622000100
1968,8623172960
2003,8623691300
1969,8632927257
2007,8638711443
2007,8639235842
1991,8641481700
2009,8647936748
1981,8661263764
1972,8671358733
2004,8680472169
1966,8696460205
1977,8704000000
2005,8707015771
1973,8715105930
1982,8716999700
1998,8718300136
2015,8724656126
2002,8728038525
2010,8729936136
2005,8734653809
1960,8736939394
2007,8740865600
2010,8741059603
1980,8744134354
1971,8751842840
2010,8758622329
1972,8763960703
2015,8767143623
2014,8769297682
1972,8771500000
2004,8772194250
1974,8773030424
2004,8773451739
2014,8776360623
1993,8782585400
1990,8783816700
2014,8791353805
1991,8792365811
1999,8795765306
1984,8821366532
1968,8823033880
2001,8824873259
2005,8827272727
1993,8830712714
1990,8858006036
1988,8861299977
2009,8876191121
1969,8877074302
2004,8881368538
1993,8881785938
2000,8905066164
2010,8913100000
1962,8922222222
1971,8928415781
2000,8929375580
1999,8931365461
2001,8936063723
2003,8937567060
2000,8946079678
2004,8957467707
1976,8968600000
2001,8975689845
2001,8976207713
2008,8977149553
2010,8979966766
1975,8984824183
2006,8992642349
1970,8992721809
1970,8999227202
1991,9000362582
2002,9008273721
2005,9013834373
1974,9015166840
2015,9015221096
1986,9018136020
1996,9018243044
2016,9019651488
1989,9021862775
1998,9024567484
1979,9032250000
2006,9043715356
1995,9046326060
1983,9050000400
1961,9058121212
1996,9059340385
1995,9062131308
2000,9062906915
2001,9087918837
1991,9087965282
1976,9091924305
1964,9111000000
1970,9126309735
2009,9128843109
2000,9129594819
1967,9136711288
1979,9142935858
2013,9156748441
1986,9158302205
1964,9169983886
1982,9178802163
1971,9181769912
1972,9189413409
2002,9199643908
1971,9202512367
2012,9203729739
2007,9206301700
1966,9208524505
2014,9236309138
1982,9240000000
2009,9253484108
2010,9260284938
1978,9275203106
1979,9294635004
1975,9298800799
1990,9298839655
1972,9309109764
1998,9345174219
1990,9349764580
2006,9358710935
1994,9365289800
2007,9366742309
1967,9368954010
1989,9372171651
1974,9388663646
2003,9399452788
2009,9401731496
1991,9406097735
2010,9407168702
2008,9413002921
1963,9423211536
1976,9465078121
1984,9470000100
1985,9480840483
1975,9495165854
1974,9496074114
1965,9496244444
1995,9500500000
2011,9504797627
1964,9506678763
1967,9514496703
1960,9522746719
2005,9531402848
1993,9537297507
2007,9545071325
2002,9546441564
2005,9549077869
1972,9567331065
1995,9573813700
2005,9578973591
2002,9582453032
1976,9584323309
2009,9593537551
1997,9594298746
1974,9596960174
1994,9599127050
2016,9600761474
1991,9613369520
1973,9616725366
2002,9632155053
2000,9636342275
1995,9643953175
1976,9648583220
1977,9651149302
1972,9664157499
2005,9672035709
2006,9676172953
2002,9687951055
2002,9694161516
1987,9696271268
1994,9697416974
1999,9697847264
1984,9701357143
1992,9703011636
2014,9707432016
1985,9721652087
1991,9724402004
1970,9742975378
1969,9743089608
2015,9744243420
2012,9745251126
1988,9750161053
2008,9750822511
1989,9757410614
2011,9774316692
1977,9783471923
1996,9788391733
1995,9826778784
2003,9833870709
2007,9843842455
1986,9848600870
1989,9853396226
2001,9854042165
1992,9866990236
1996,9870494000
1971,9889961112
2011,9892702358
1996,9899623588
2008,9909548411
1977,9910900000
1968,9915140546
2012,9919780071
1979,9929682184
2005,9931134941
1971,9937662112
2006,9942597780
1997,9965225497
1978,9980604019
1966,9984400000
1973,9987709650
2008,9990370016
1965,9994070616
2016,10001193420
2010,10003670690
1985,10005500579
1981,10016500000
1962,10022000000
2004,10022840635
1989,10026737968
1990,10026737968
1970,10027088849
1975,10048022370
2015,10051659161
1969,10070766721
1973,10082885603
2000,10083937740
2006,10086528699
1987,10087653189
1988,10096292842
1989,10102075213
1996,10109404160
1976,10117113333
1997,10120274493
1994,10122020000
2006,10126940513
2003,10128112401
2004,10131187261
2010,10141859710
2011,10142111334
2013,10145944324
2004,10150978155
2010,10154238250
1968,10159934137
1980,10163020116
2007,10172869680
1980,10175615442
2009,10181021770
2000,10183317625
2000,10185786383
2008,10190529882
2012,10191350120
2003,10195660790
1975,10237343153
1988,10255170460
1998,10255495027
2009,10267133178
2006,10277598152
2015,10285547954
2004,10297483481
1996,10315500000
1973,10315760000
2006,10318424464
2007,10325618017
1984,10330399700
1993,10338679636
1976,10341925249
1992,10350515464
2008,10351914093
2008,10351932604
1998,10353506787
1963,10355555556
1967,10356422222
2012,10368813559
2001,10371327756
1964,10373792524
2001,10383560603
1989,10391504709
1960,10398348180
2009,10401851851
2011,10409797649
2015,10419303761
1994,10432619390
1992,10440842165
2011,10465400000
2003,10467109978
1991,10492628915
1992,10492993078
2011,10494632699
1996,10513387442
1987,10527338647
2012,10532001130
1972,10537522547
2015,10553337673
2001,10567304189
2004,10567354056
2016,10572298342
1988,10577042355
2004,10585624891
1994,10600157684
2013,10601690872
1971,10602058190
1998,10612847429
1999,10614455232
2012,10619320049
1986,10621158533
2006,10646157920
2010,10657705536
2014,10673516673
2013,10677200000
1997,10677286100
2010,10678749467
1965,10678897387
1999,10682045258
2016,10684804794
2002,10693278292
2007,10701011897
1993,10707792340
1961,10712712465
2000,10717022463
2012,10720500000
2011,10724063458
2005,10731634117
2009,10732366286
1961,10744202037
2009,10766809099
1990,10795850107
2002,10805599893
2013,10817712139
1963,10823878788
1993,10829710145
1997,10833497458
1973,10838587358
2006,10841742348
1972,10842220469
2014,10843800000
1971,10884114754
1966,10887682273
2015,10888798114
2016,10899583155
1988,10908935749
2009,10911698208
2007,10939053367
1991,10943548387
2008,10945070442
2016,10947880690
1999,10972878636
1970,10976245154
2013,10982972256
1973,10994381895
2016,10999047580
1995,11000146839
1983,11006712649
1991,11008793176
2016,11014858592
1977,11026346590
1993,11045759469
1981,11048335541
1977,11049896742
1976,11050125905
1969,11063065083
2003,11074822074
2013,11121465767
1997,11134700000
1989,11140055364
1990,11151578051
1992,11152971316
1978,11165000000
2012,11166063467
1964,11177777778
2016,11183458131
2001,11192560827
1997,11195630537
1999,11198378749
2005,11204416000
1991,11206193313
2014,11217780149
2005,11225138297
2015,11240000000
1972,11240223128
1998,11240360898
2010,11242275199
1998,11250327988
2016,11261800000
1977,11261810826
1969,11266091571
1992,11277676880
2012,11279400000
2010,11282192605
2007,11284603071
1997,11297802115
2003,11304084267
2003,11305459802
1973,11321750000
1965,11334173317
2015,11335264967
1975,11340000242
1991,11341482445
1968,11343444444
1987,11356215713
2014,11362272838
1970,11365953567
1991,11379222222
1992,11396310990
1995,11396706587
1993,11399942453
2016,11400653732
2001,11401351420
1974,11405957317
2004,11411390409
1979,11435129605
1975,11437965585
2006,11451869165
2006,11470703002
1989,11476584879
2008,11494837053
1995,11513472694
2007,11514605842
1974,11516762614
2011,11518393367
2000,11539211480
2015,11571141027
1998,11575486400
2002,11579343088
1967,11579431669
2014,11609512940
2002,11618269231
1996,11618286553
2009,11619541940
2010,11638536834
1960,11658722591
2003,11659129889
2008,11662040714
2012,11668685524
2008,11670678864
1997,11681494637
1990,11685045514
2015,11692287066
2016,11693235542
1972,11709424257
1994,11717604209
1995,11718795528
1966,11721248101
1997,11722142706
1962,11741666830
2003,11748433157
2015,11749620620
2003,11777768087
1969,11795044444
1972,11853817308
2008,11859013281
2016,11863865978
1962,11879982759
2014,11880438824
1980,11893405684
2006,11905525197
1978,11922502171
2010,11926953259
2013,11942230508
1965,11944444444
2013,11947176342
2005,11964484668
2005,11986972419
2010,12007880439
1998,12008400000
1975,12024138276
1974,12027202399
2004,12030023548
2009,12038829246
2009,12044212904
2003,12045631093
1996,12045858436
2004,12059201242
2009,12065138273
1960,12072126075
2005,12092222042
2011,12098450749
1991,12118610904
2013,12129642296
1999,12130252200
1999,12138485329
1996,12139234939
2011,12156380425
2016,12168437744
1990,12175166763
2014,12226514722
2009,12231362023
2007,12247694247
2001,12252498921
2000,12257418326
2001,12267175481
1972,12274416018
2007,12275501784
1960,12276734172
1990,12290568182
2012,12292770631
2007,12292813603
1987,12302471429
2000,12304115000
1990,12308624284
2012,12319784787
1977,12344424776
2002,12346919216
1966,12354752905
2001,12354820144
2012,12368071039
1974,12370029584
1999,12376639823
2014,12377391463
1999,12393131868
1961,12400145222
2005,12401139454
1985,12403733333
1990,12408647541
2011,12409629836
1991,12434370005
2007,12438956756
1968,12440625313
2012,12442747897
1992,12452275683
1999,12464700000
2013,12476000000
2009,12486943506
1993,12493107932
1988,12493286762
1978,12495779622
2002,12497346670
2001,12502013400
1974,12512460520
1960,12525680951
1971,12536710287
1981,12537821040
2008,12545438605
1970,12545849083
1997,12552071367
2013,12582122604
2005,12588665303
2015,12597210658
1998,12612033729
2007,12664165103
2015,12673000000
1990,12694544693
2000,12705357103
2014,12715600000
2013,12717790501
2000,12736856828
1964,12738674207
2015,12747741540
1979,12750000000
2006,12756858899
2013,12776277515
2014,12786078004
2010,12786654366
1967,12788479692
1994,12794192334
2008,12795044473
1973,12802281898
2014,12803445934
1970,12814123115
2009,12814961485
2007,12824094990
